,Theta
303,0.8962416161947728
304,0.9428794032445336
305,1.0311721690091054
306,0.7232100901924283
307,1.0574129074019143
308,0.4291597197265791
309,0.6077151559983939
310,1.0306463765760143
311,1.0007232788756053
312,1.0372498766286409
313,1.0786030862913631
314,1.0047176577076078
315,0.8893543218359089
316,0.9795702418830806
317,0.999400677015994
318,1.005229991321156
319,1.0270776743808971
320,0.8147106238187058
321,0.9203889386135976
322,-0.937319398803768
323,-0.21855187226211184
324,1.008213879274389
325,0.9954697522803148
326,-0.9440337063489976
327,0.9891097347364656
328,0.7336411245292921
329,0.6764688407993273
330,0.9896955886312228
331,-0.2128302845614134
332,0.6052435806258682
333,0.3727848495165976
334,1.005879587753507
335,0.9783902224995824
336,-0.6377237502700476
337,1.0683538151449632
338,1.0329603745913445
339,0.20654549827579266
340,1.0041155298576527
341,1.0094902666889325
342,-1.6746863753824723
343,1.0132888782008878
344,0.9742551908502723
345,1.005195166052265
346,1.0053814031171415
347,0.6878790117933908
348,1.0103571373741411
349,0.9483508767787786
350,0.7297992421544665
351,0.5990275416969638
352,0.22583530380051964
353,0.9743461283207892
354,0.807664824847594
355,1.0130935881029184
356,0.524480334427752
357,0.7778759935588209
358,-2.4787268743522404
359,0.9883450576226146
360,1.0028928140857478
361,0.9408638744987006
362,0.21411475489191376
363,0.971884116919412
364,1.0136371641378483
365,-0.1866181325929372
366,0.7683092474819972
367,1.0164004991870206
368,1.0116435995369095
369,1.111596444910963
370,0.3371891781936475
371,1.067817950962774
372,0.8507169521860881
373,0.9570748951762684
374,0.5436420040941597
375,1.0119916666678372
376,1.32576434107703
377,0.9991006125884264
378,1.0987172798932123
379,0.6072284109617274
380,1.0144990656480375
381,0.8373760163973435
382,0.9271666168103964
383,1.0156831285070846
384,-0.10879760489875956
385,1.3119179910983172
386,1.0419167609972175
387,0.9617752554374541
388,1.0084698747784409
389,0.9797951150716828
390,0.8247622337992743
391,0.709441840161397
392,0.9823451624508536
393,0.9602763805746658
394,0.9992344561258624
395,0.9489380415752318
396,1.0022953871481932
397,0.5483913556283925
398,0.9912912976704222
399,0.9121661421035856
400,0.9814666806494324
401,0.9970989901961852
402,0.7329774566587695
403,0.978587821332274
404,0.8822675387152077
405,1.0234993666675662
406,0.5292339146343078
407,0.9771860591896806
408,0.8393282416033874
409,1.0108090320859977
410,0.8036592699328058
411,1.118995737187731
412,0.9798974677657644
413,0.7804758777069729
414,0.9642591243866421
415,1.002295268179445
416,0.9946224793887464
417,0.9485955029159652
418,0.8584716928717372
419,0.992328326596678
420,0.9861123884313918
421,0.9880908799539936
422,0.8652387272429939
423,0.9640336760188316
424,0.3704567777681466
425,0.9565950114402892
426,-0.12182076198683901
427,0.5405186221244151
428,1.0064964981354094
429,0.913592610966088
430,0.9998939743767692
431,1.3374458474194841
432,0.9896190290259548
433,0.7681529785962076
434,0.9575010775901012
435,0.5979506201735173
436,0.9992362711564644
437,1.3570850221082984
438,0.8201913458260882
439,0.9674188333534088
440,0.9929748421997516
441,0.6603541776759209
442,0.3632436342262518
443,0.3560715026886692
444,-0.10304041956815296
445,1.0180927660137016
446,0.7442253307412083
447,0.997040295030198
448,0.8242921897442667
449,0.8383947278959141
450,0.9929700355802286
451,0.9796630414878512
452,0.9954867742750799
453,0.9619200198030128
454,0.9204860896517656
455,0.996855323740076
456,0.8599989121478268
457,0.8037910751433324
458,0.9261129794720588
459,0.489632780978709
460,0.9270746273518572
461,1.0982152180604614
462,0.8986029744313621
463,0.9641548235660252
464,1.0020042309714254
465,0.5132179798308244
466,0.9705249041831208
467,0.7243616715255524
468,0.9883580674698637
469,0.8464212909904392
470,0.9133298372627878
471,1.0387930942088912
472,0.9710069028268736
473,0.9820182547399746
474,0.8519391576108084
475,0.9757760170476916
476,0.992280054311488
477,0.7899971814032071
478,0.8481458816151581
479,-0.5859395780797152
480,0.9712053219576112
481,1.0035834223958997
482,1.000342921498348
483,1.0037230577626564
484,0.9843014975971852
485,0.9615914457561232
486,1.0227447820171645
487,0.9597608507294446
488,0.996028165914472
489,0.867185194047146
490,1.0073924818306874
491,0.9171789276950868
492,1.0411117894373882
493,1.005213338022256
494,0.8339211850818443
495,0.9931466812325692
496,0.914191805654638
497,1.016070640802297
498,0.5082481174258016
499,1.0252179539288644
500,0.825154527680846
501,1.1037020782927596
502,1.4300729601638866
503,1.0632832622000654
504,1.1811799680812396
505,1.5081126672472531
506,0.03328021216880458
507,-0.6220614692574833
508,1.1343112433095717
509,1.0124074438275794
510,0.8736509588507164
511,1.0037652255986054
512,0.9796094897308122
513,0.972470139062976
514,1.0517430144796165
515,1.0108195365886574
516,0.9592105537269796
517,1.0056225232905285
518,0.9955350333944596
519,1.0146367674553038
520,0.4651755757397881
521,1.104454334551324
522,1.1108823682724516
523,1.0991428828052934
524,0.1904452682765017
525,-0.4956730835546081
526,1.004468069796102
527,0.9033420530036562
528,1.3664183318104757
529,0.1677630508936269
530,0.8927041412130207
531,1.075387358616177
532,0.7854125450708767
533,0.9138214613308424
534,0.9419051401381888
535,0.8841014255625116
536,1.244129514442575
537,0.8588041052003748
538,1.0312357808332466
539,0.691712194598895
540,0.9910845371143252
541,0.9789267805529376
542,1.025753828270185
543,1.0856796283826189
544,0.9316667494250984
545,-0.08390710203940753
546,0.7768093668741942
547,0.9444794282047376
548,0.5035893431890789
549,0.7066788790200369
550,1.6314478254733085
551,0.9903815467996244
552,1.005059035250629
553,0.7910295634372342
554,0.9604095515417972
555,0.9777136255183634
556,0.9006726323888358
557,0.9921001678595552
558,1.0185320855606017
559,0.9751060833014018
560,1.1378695965095391
561,0.9978285272951748
562,0.9997818060922192
563,0.9937660178943294
564,1.0260515086226487
565,0.7257264471394294
566,0.9399963816292516
567,0.7807966699117462
568,0.7225587742472841
569,1.1919986905476074
570,1.2149788715212215
571,0.5744816705473341
572,0.9796212276650628
573,-0.3767438211329431
574,1.0540295094850711
575,1.0624624665408844
576,0.9074744634201
577,1.5618683194362228
578,1.0829551517455722
579,0.6633631950502626
580,0.37502758795067215
581,1.0087770238497094
582,1.0776056619919123
583,1.005189560822658
584,1.1463423171559215
585,0.98943870630462
586,0.6736139596113725
587,1.822938058034653
588,1.0362217727179917
589,0.9040859338964052
590,0.10275181768547297
591,0.9930761429600098
592,1.0099683941869697
593,0.8724531259807716
594,1.034744519867707
595,0.9339184018219132
596,0.7361518464355842
597,0.9854828204195072
598,0.9583670805106396
599,1.1485179475096814
600,1.0053929734279503
601,0.7757621476979416
602,0.867859767656182
603,0.984348931323759
604,0.9797388652538296
605,1.0143343724513718
606,1.0558720672985071
607,0.9712225735186996
608,0.760737401065515
609,0.8323570956788668
610,1.0274189312387736
611,0.09534186788063073
612,0.6330888050606376
613,1.01689374977712
614,0.9964192595055792
615,0.9128535209036654
616,0.9577413470602042
617,0.19705330857649508
618,1.831892620827428
619,0.9626117446092064
620,1.0689648493289778
621,1.0612106432555029
622,0.9760290494700632
623,1.0079648499677554
624,1.8711921930052808
625,1.1432758054795116
626,0.9936902273607005
627,0.9130391320090984
628,1.1072821610428605
629,0.8039041610729167
630,-0.1515941608112439
631,0.97209597551922
632,0.8059431580212412
633,0.9998902604252838
634,1.296190946966946
635,0.9988822598556302
636,0.9410980268841856
637,1.0112302124783812
638,1.1432341084947657
639,1.101315712710953
640,0.5395577079567251
641,0.4875082649613299
642,0.750869286679706
643,0.9635708261618308
644,1.0099165271443682
645,1.1444229708500788
646,0.7164617285991121
647,0.4515122961437342
648,0.8256005939301359
649,0.9785767980009816
650,1.0707120965820325
651,1.0529677992328779
652,1.0310532902143117
653,0.7993746917676078
654,0.7614264658821209
655,0.8378044981819585
656,0.6507325634995946
657,0.9913015601335926
658,0.9893739337201825
659,0.9777687497635112
660,-3.3539540567407555
661,0.9246785960941292
662,0.9888932921679616
663,0.8532059199122454
664,1.017148949561018
665,0.9527841714961258
666,1.005982394915688
667,0.9991504107429984
668,1.0094279708193399
669,1.3760562115787496
670,0.185913838489852
671,0.9789815346141928
672,0.9756430981340672
673,0.6223861390197898
674,1.1135420123093631
675,0.8699571006706311
676,1.0225493657991802
677,0.7358457115072131
678,1.0494814379274495
679,1.0341826607072275
680,0.9772590009430564
681,1.2261839625579565
682,1.0994241322477698
683,1.3909235767759351
684,0.9905513098209768
685,0.9928863739151808
686,0.9575671624983702
687,0.4481920349694034
688,0.8550655691367366
689,0.8669220651496314
690,0.606158090454322
691,0.6784121197920592
692,0.8512308498548663
693,0.8647321891297538
694,1.007124422765496
695,1.0798361880560696
696,1.0222058281294408
697,0.6906096616576434
698,0.9801687776944168
699,1.0331388302191746
700,0.9435656603844208
701,1.004544217832298
702,0.6012249106239235
703,1.0024173428979626
704,0.9907632878369108
705,0.9988903039998962
706,0.9235520870658576
707,0.7719150989004187
708,1.0090059418821329
709,1.1191900114302342
710,0.8284989220268293
711,0.9114864059700812
712,0.9691685421059782
713,1.1239639718667591
714,0.9303666158750041
715,0.9973752551709348
716,1.0395532951998199
717,1.0281846407362687
718,0.9840828141042124
719,0.980799627872455
720,0.9239319631931676
721,1.0005527447396991
722,0.904178739727325
723,0.8871145508226651
724,0.9768235335294264
725,0.9322605190526718
726,0.9704993646632868
727,0.9803444643761734
728,0.9342685958345388
729,0.3630204895378585
730,0.9058995798551479
731,0.6617741665165304
732,0.9941429888962308
733,0.9935839120733894
734,0.9983564576765932
735,0.9479298059354342
736,0.9804991068821304
737,0.2738856426313077
738,0.99982154350342
739,0.7398972497457542
740,1.0127459357901325
741,1.0288578890223932
742,0.5681694668459186
743,1.125111905724094
744,0.96248190243824
745,1.015741457851108
746,0.879438264431687
747,0.9302785486257648
748,1.1027352043381355
749,1.0029960041772696
750,1.001802528205641
751,0.6636055835760343
752,1.1253460845093592
753,0.9934876772182258
754,1.0767849906248534
755,0.9175053106547738
756,0.7752937375375557
757,1.02724387153893
758,1.0134595619008244
759,0.43968296840188575
760,0.8206911441559627
761,1.0028209990021402
762,0.9673844995894276
763,1.0183713554695977
764,1.0209700753635509
765,0.2749542472427863
766,1.8519551033788708
767,0.9332093237477712
768,1.0410447243998489
769,0.9946071327134016
770,0.8910075091056356
771,0.16674805216087465
772,1.034826088592173
773,1.0437281967617162
774,1.00509786208679
775,0.9881771434846692
776,0.4607479571328062
777,1.2374220378985623
778,0.955566296515373
779,0.6885063026713034
780,1.012962706104114
781,0.7095894367188461
782,1.0139984735464085
783,1.0328483995743174
784,1.0009205295620105
785,1.0372218652629301
786,1.0182614814702018
787,-0.4179056149895631
788,0.9748616590994368
789,1.0745320184346083
790,1.0034849693245471
791,0.9497553689002852
792,0.7447766434953668
793,0.7530629507549711
794,0.8242791361765329
795,0.833025817203913
796,0.986458412651059
797,0.9881445811014616
798,0.8582329243905144
799,0.8823643414124479
800,0.9419214922302184
801,0.8671897042423528
802,1.0067285250894882
803,1.0488557999250736
804,0.99743457323034
805,1.0513858844754091
806,-0.10575139277970802
807,1.1109232990007871
808,0.9984564985963316
809,0.9032339622992774
810,0.6813034598710356
811,0.9374937645963668
812,0.3659070201052642
813,0.8280155658993374
814,1.0153181926602517
815,0.9218131256069544
816,1.0513784325126998
817,1.0080898527932378
818,0.7441793734842271
819,0.9134918433096816
820,0.870765418121465
821,1.1649932394215456
822,0.9974850527576112
823,0.9496091440334948
824,1.0259853217743442
825,0.4587807110091253
826,0.9861412213697364
827,0.9906041468854896
828,0.9602367772810578
829,0.7776604129033168
830,1.2728810002712203
831,0.9871615829193788
832,1.0315964315861903
833,0.5653516244258677
834,0.9718236497378112
835,1.018041633163228
836,0.8540473768863088
837,0.6194491213133857
838,0.9823398011551174
839,1.0159762840670912
840,1.0329038947416491
841,-0.7166428976706876
842,0.9868979127618206
843,1.0060857273180277
844,0.9039915544673718
845,0.9704635970812974
846,0.9927267334461872
847,1.0050493722369709
848,1.116314074294957
849,0.3883861857304335
850,0.9715322385373748
851,0.7912740419941383
852,0.9019485129110436
853,0.9911340859117044
854,0.5035580558522246
855,1.0277646200218538
856,0.9263964079189876
857,0.36104139905401067
858,1.0264591110152037
859,0.9659949987019528
860,0.880560265126287
861,0.9858822174420524
862,1.1673783952249484
863,0.8969543148350546
864,0.9730978564996976
865,0.9886094294976608
866,1.1232917239600977
867,1.010454485124258
868,0.9937060908479444
869,1.0746456290584658
870,0.7610308876885278
871,1.3782365261436875
872,1.252289029250396
873,1.00243089092696
874,0.8545761118911647
875,0.9893461435081956
876,0.6062520229616124
877,1.039294994226998
878,0.9977809233167696
879,0.8762319164373837
880,0.9973836302827972
881,0.8227683272882828
882,0.9809607776121592
883,1.0249963790152041
884,0.5449991602282737
885,1.2036288994604736
886,1.0051687801841986
887,1.3962383088622627
888,0.8214343322664571
889,1.017192758509528
890,0.9907469084354052
891,1.0116258002197152
892,0.9671294474240388
893,1.0094021420939765
894,0.9382827799140612
895,1.0283127820580038
896,1.1554316753664688
897,1.0093218074603971
898,0.9764015324493359
899,0.7974095306642316
900,1.0035698074942194
901,1.1087162052663768
902,0.9475672228971752
903,1.0202314689335064
904,1.1970302063295517
905,0.7490443514306591
906,0.5866792452794456
907,1.0036439241494337
908,0.9855674322153176
909,0.9117679358428464
910,0.9971471127495459
911,1.0442678565459482
912,0.9637823806460852
913,0.9510336256597977
914,0.7880470666669412
915,0.8406999237131171
916,0.92211338270044
917,0.9473213851708469
918,1.4404716968889926
919,0.99925325120409
920,0.950827664860152
921,0.9844408595102444
922,1.0291506504042112
923,0.9563737831959592
924,0.9983994871759534
925,0.8784924302319267
926,0.9142965315013126
927,1.0564953228587155
928,1.011950988777814
929,1.0911938671164223
930,1.3197969669930276
931,0.9055951036817907
932,1.012397503512779
933,0.8636791214347947
934,1.0474261257721442
935,0.9840726262311099
936,0.7409828646384855
937,0.8896615725167953
938,1.0053930767506545
939,-0.12904322337164215
940,0.8502718770304039
941,0.8352777623766654
942,0.9929998592024596
943,1.0055238374187618
944,0.9806522914902668
945,0.3607985587880482
946,0.9784552594617628
947,1.0674305926479777
948,0.958213568021566
949,1.0846790013138958
950,1.0096284269283458
951,0.7890241856878706
952,0.9641811753903704
953,0.9516299623036408
954,0.9673963140838722
955,0.4268384550465275
956,0.4504573908702629
957,1.00338047150084
958,1.1006247650725791
959,0.7389946147495116
960,1.0044739220339962
961,1.0084032523213982
962,1.0075923128867137
963,1.0063064776668451
964,1.1520241973755854
965,0.9540847085134844
966,1.0970379486765762
967,-0.1542786753850474
968,0.9999884272873504
969,1.0108307067861415
970,1.055895316217888
971,1.0035617529289904
972,0.9427923334696174
973,0.9845167845652816
974,0.99659025847053
975,1.0651488001416465
976,1.0008993996789546
977,1.0632990057337035
978,0.9999635522246128
979,1.049480231623794
980,1.0097734304495642
981,1.0069421590103216
982,0.9270597154362192
983,0.9782451304751896
984,1.144215614789382
985,1.013729728589414
986,1.0017980578627648
987,0.9925273358796188
988,1.0042616538670026
989,0.5901343643517684
990,0.9030864320216456
991,0.9797139234097818
992,0.9965188381164828
993,0.9058974706165752
994,1.0214129407569792
995,1.0299808127285337
996,0.6726075294180984
997,1.001618638545508
998,0.33690765044763776
999,0.5421921774223225
1000,1.001007656063684
1001,1.0926415531809976
1002,1.0633116250502692
1003,1.0800232527551994
1004,1.0484319258064092
1005,1.1156972274623111
1006,0.9918064747018394
1007,1.098031651920504
1008,1.0069021582812343
1009,1.012435043389125
1010,0.9998488664142904
1011,0.9733464864673094
1012,0.9691943766529943
1013,0.9853756518664888
1014,1.0046515944923669
1015,0.8979750979654559
1016,1.011149022406986
1017,1.0445952357132475
1018,0.8605563498310482
1019,0.7848333080484756
1020,1.0148016458318
1021,1.001743453471593
1022,0.8163446568751285
1023,0.9350550220151144
1024,0.9982932664343748
1025,1.0009651875012409
1026,0.9748692649643812
1027,0.9524459215665736
1028,0.9279132326522246
1029,1.057763269590715
1030,0.9243437068468324
1031,0.9744725724148472
1032,1.0149855736439968
1033,0.990122783477391
1034,0.9745043076307046
1035,0.9928621842750012
1036,1.0073787463617232
1037,0.9977032682884256
1038,1.0123590958162505
1039,1.0254723544828022
1040,0.6734475244186426
1041,0.7953648358506217
1042,0.7120901044677251
1043,0.9451909318427788
1044,1.0086078143785195
1045,1.0163466367388234
1046,1.018601996604653
1047,1.0100093157285783
1048,0.9161412738098738
1049,1.007641208096368
1050,0.9624775534999624
1051,0.8993127517939921
1052,1.003097124522859
1053,0.8999002316375949
1054,0.90119789911996
1055,0.8619963117920183
1056,1.042067224870058
1057,1.0118500789691465
1058,1.007840147960952
1059,1.009527794631065
1060,1.0109605201361878
1061,1.0324941718308638
1062,0.6305157829966023
1063,1.011525579923485
1064,0.9972166060101124
1065,1.0413288620684544
1066,0.9858306642172496
1067,0.994211734575244
1068,0.9940101229232332
1069,0.9612951239314916
1070,1.2464117241184929
1071,1.0050889306824171
1072,0.9915813360969358
1073,0.7536674489982892
1074,0.9615789697907356
1075,1.0063394300604818
1076,1.0133768078329983
1077,0.9772330451110788
1078,0.9407725456338246
1079,0.8384090918118884
1080,0.9337887414192008
1081,0.9961200248642657
1082,1.0182321899482405
1083,0.9814015420015684
1084,1.0458306390269867
1085,0.9165861003381276
1086,0.9915882493309432
1087,1.0163349339584025
1088,1.1318284735720043
1089,1.0070578082105854
1090,1.115790326843786
1091,1.0307425437593267
1092,1.0109673865831126
1093,1.081155306884359
1094,0.7692937360313563
1095,1.0598739894558835
1096,1.0834548021433152
1097,1.0219841770776228
1098,0.9827850910066784
1099,1.117653929666783
1100,0.9979356329203058
1101,0.9999680823842608
1102,0.8743419436329168
1103,0.9978234551441114
1104,1.003412533487371
1105,0.8698928708752597
1106,0.8920636717505305
1107,0.9432751255542218
1108,0.9411849244974001
1109,0.9936905462012764
1110,1.0118316483379621
1111,0.9800893628306584
1112,0.9840144625590576
1113,1.0004005454051816
1114,0.9174536657417736
1115,0.9808799009371362
1116,0.9074320912763828
1117,0.9598445730584904
1118,1.0028324543187512
1119,0.9805273807661288
1120,0.3179323822753085
1121,0.9646244000739084
1122,0.9316931611539092
1123,0.8942668053410486
1124,1.0864110566186305
1125,1.015278942320342
1126,1.0523828946154077
1127,1.0194460781429162
1128,0.9985470173677664
1129,0.9729074788997696
1130,0.9904401676201278
1131,0.5933513604063799
1132,0.9913415553687536
1133,0.9552786209298344
1134,1.0546685235073283
1135,1.0031385216718454
1136,0.9601696088685034
1137,1.0291196407171666
1138,0.9944053997300034
1139,0.7638686774368105
1140,0.9521989577296724
1141,1.0022285950548522
1142,0.9931209366159154
1143,0.96187665459685
1144,1.002177077657347
1145,0.9309511945729184
1146,1.0408754079833975
1147,0.7579655018729342
1148,0.9516515160083344
1149,0.9192946031135484
1150,1.000762856870678
1151,0.9730093747556124
1152,1.0013585001584415
1153,0.9933718105643878
1154,1.0096090217639266
1155,1.0027769030896818
1156,0.9939810497514956
1157,0.9741502915187552
1158,1.2421850958895626
1159,0.9993521659960138
1160,1.0060750759940758
1161,0.9951862417538092
1162,0.5241478262360151
1163,0.8911244676985046
1164,0.9998326285495897
1165,1.0428912692368792
1166,0.4257579749067035
1167,0.9000723597093994
1168,0.997863374246418
1169,1.0074377039876925
1170,0.9067512193197104
1171,0.9711359538914596
1172,0.9373101102344582
1173,0.9871470133583832
1174,0.987633080270362
1175,0.9690705740192432
1176,1.1740907877604485
1177,1.0038113441675425
1178,0.9972102060072504
1179,0.9579034063285295
1180,0.932569591639297
1181,1.0061465281745372
1182,0.9627023260165188
1183,0.9378988557168504
1184,0.9820198895465264
1185,0.9695424451121482
1186,0.9822059128334778
1187,1.1324357138471803
1188,1.0489484373456754
1189,1.0169523806366665
1190,1.0522616917498728
1191,0.9808998892497384
1192,0.5721561285484951
1193,0.9896646944671188
1194,1.0050313879505748
1195,1.021970367218772
1196,0.9988019244202719
1197,1.0912421453130452
1198,1.0046689162911782
1199,1.010743870658824
1200,1.022382370705894
1201,0.9059979962386676
1202,0.9830758880162528
1203,1.011161335386429
1204,0.9943843632691594
1205,0.8450352873893676
1206,1.0554077635975905
1207,0.9961639384538736
1208,1.0193061424328074
1209,0.9887473144816968
1210,1.26950446690286
1211,1.0815187140289169
1212,1.0650861063747978
1213,1.108611561099576
1214,1.0020268257221692
1215,0.3073758982853051
1216,1.0029749697809291
1217,0.8838901586094331
1218,1.0049514175034762
1219,0.963236800016642
1220,1.122031049392267
1221,1.2432151116369694
1222,1.0177722799904343
1223,0.6573015733520544
1224,0.8908738117726511
1225,0.8912658285222386
1226,1.021276777841595
1227,0.9881154731134759
1228,1.058347594930236
1229,0.8305404725055182
1230,1.04279113169733
1231,1.010878395172077
1232,1.012637909946407
1233,1.0426120847660072
1234,1.0462976688317411
1235,1.1460025537381775
1236,0.44651260689340455
1237,0.5531881207682472
1238,0.6099346041060607
1239,1.0048439150033932
1240,1.0490524945896411
1241,1.005989702904359
1242,1.0096552002594532
1243,0.9405761601796484
1244,1.0000112791091145
1245,0.9145141173819036
1246,0.9721161791045084
1247,0.9734815060808384
1248,0.5740926048149132
1249,0.9887265292516492
1250,1.021414563166497
1251,1.0235285626587258
1252,1.0213387419363873
1253,0.11164523607270788
1254,1.270223494369904
1255,1.0813433347939865
